pitch,velocity,duration,pos,boundary,bar,instrument,velocity_bucket,duration_bucket
58,100,0.2409090909090909,756,1,10,DL_Remix_Guitar,-1,-1
50,100,0.17727272727272728,360,1,11,DL_Remix_Guitar,-1,-1
53,100,0.3,668,1,11,DL_Remix_Guitar,-1,-1
53,100,0.16363636363636364,752,0,11,DL_Remix_Guitar,-1,-1
53,100,0.4,826,0,11,DL_Remix_Guitar,-1,-1
60,100,0.1590909090909091,61,1,12,DL_Remix_Guitar,-1,-1
53,100,0.21818181818181817,96,0,12,DL_Remix_Guitar,-1,-1
53,100,0.2,163,0,12,DL_Remix_Guitar,-1,-1
52,100,0.3181818181818182,316,0,12,DL_Remix_Guitar,-1,-1
40,100,0.1,470,0,12,DL_Remix_Guitar,-1,-1
52,100,0.2,493,0,12,DL_Remix_Guitar,-1,-1
52,100,0.2409090909090909,625,0,12,DL_Remix_Guitar,-1,-1
52,100,0.3,685,0,12,DL_Remix_Guitar,-1,-1
52,100,0.3,44,1,13,DL_Remix_Guitar,-1,-1
52,100,0.1409090909090909,132,0,13,DL_Remix_Guitar,-1,-1
52,100,0.22272727272727272,180,0,13,DL_Remix_Guitar,-1,-1
57,100,0.18181818181818182,355,0,13,DL_Remix_Guitar,-1,-1
48,100,0.2590909090909091,431,0,13,DL_Remix_Guitar,-1,-1
57,100,0.1,519,0,13,DL_Remix_Guitar,-1,-1
48,100,0.1409090909090909,663,0,13,DL_Remix_Guitar,-1,-1
57,100,0.740909090909091,801,0,13,DL_Remix_Guitar,-1,-1
57,100,0.8818181818181818,123,1,14,DL_Remix_Guitar,-1,-1
52,100,0.5590909090909091,611,1,14,DL_Remix_Guitar,-1,-1
52,100,0.18181818181818182,25,1,15,DL_Remix_Guitar,-1,-1
52,100,0.5,233,1,15,DL_Remix_Guitar,-1,-1
52,100,0.2772727272727273,347,0,15,DL_Remix_Guitar,-1,-1
50,100,0.21818181818181817,766,1,15,DL_Remix_Guitar,-1,-1
50,100,0.16363636363636364,26,1,16,DL_Remix_Guitar,-1,-1
53,100,0.21818181818181817,440,1,16,DL_Remix_Guitar,-1,-1
48,100,1.9,691,1,16,DL_Remix_Guitar,-1,-1
58,100,0.2,343,1,17,DL_Remix_Guitar,-1,-1
55,100,0.2409090909090909,519,0,17,DL_Remix_Guitar,-1,-1
57,100,0.3,669,0,17,DL_Remix_Guitar,-1,-1
53,100,0.2,17,1,18,DL_Remix_Guitar,-1,-1
53,100,0.4636363636363636,488,1,18,DL_Remix_Guitar,-1,-1
53,100,0.16363636363636364,619,0,18,DL_Remix_Guitar,-1,-1
52,100,0.2772727272727273,229,1,19,DL_Remix_Guitar,-1,-1
52,100,0.12272727272727273,364,0,19,DL_Remix_Guitar,-1,-1
59,100,0.12272727272727273,488,0,19,DL_Remix_Guitar,-1,-1
52,100,0.4,590,0,19,DL_Remix_Guitar,-1,-1
52,100,0.32272727272727275,708,0,19,DL_Remix_Guitar,-1,-1
50,100,0.13636363636363635,150,1,20,DL_Remix_Guitar,-1,-1
50,100,0.2590909090909091,198,0,20,DL_Remix_Guitar,-1,-1
55,100,0.11818181818181818,559,1,20,DL_Remix_Guitar,-1,-1
55,100,0.17727272727272728,810,1,20,DL_Remix_Guitar,-1,-1
56,100,0.2,656,1,21,DL_Remix_Guitar,-1,-1
62,100,0.1409090909090909,773,0,21,DL_Remix_Guitar,-1,-1
43,100,0.1590909090909091,804,0,21,DL_Remix_Guitar,-1,-1
45,100,0.12272727272727273,289,1,22,DL_Remix_Guitar,-1,-1
57,100,0.16363636363636364,422,0,22,DL_Remix_Guitar,-1,-1
57,100,0.22272727272727272,497,0,22,DL_Remix_Guitar,-1,-1
57,100,0.1,756,1,22,DL_Remix_Guitar,-1,-1
57,100,0.11818181818181818,876,0,22,DL_Remix_Guitar,-1,-1
45,100,0.1590909090909091,100,1,23,DL_Remix_Guitar,-1,-1
50,100,0.13636363636363635,480,1,23,DL_Remix_Guitar,-1,-1
57,100,0.4409090909090909,65,1,24,DL_Remix_Guitar,-1,-1
55,100,0.2818181818181818,532,1,24,DL_Remix_Guitar,-1,-1
53,100,0.22272727272727272,796,1,24,DL_Remix_Guitar,-1,-1
55,100,0.12272727272727273,26,1,25,DL_Remix_Guitar,-1,-1
55,100,0.5,150,0,25,DL_Remix_Guitar,-1,-1
53,100,0.12272727272727273,378,1,25,DL_Remix_Guitar,-1,-1
55,100,0.3,611,1,25,DL_Remix_Guitar,-1,-1
55,100,0.43636363636363634,831,1,25,DL_Remix_Guitar,-1,-1
60,100,0.18181818181818182,351,1,26,DL_Remix_Guitar,-1,-1
53,100,0.1590909090909091,602,1,26,DL_Remix_Guitar,-1,-1
57,100,0.16363636363636364,663,0,26,DL_Remix_Guitar,-1,-1
57,100,0.5409090909090909,708,0,26,DL_Remix_Guitar,-1,-1
57,100,0.759090909090909,858,0,26,DL_Remix_Guitar,-1,-1
57,100,0.12272727272727273,223,1,27,DL_Remix_Guitar,-1,-1
57,100,0.4818181818181818,285,0,27,DL_Remix_Guitar,-1,-1
53,100,0.1409090909090909,453,0,27,DL_Remix_Guitar,-1,-1
57,100,0.11818181818181818,581,0,27,DL_Remix_Guitar,-1,-1
53,100,0.21818181818181817,581,1,28,DL_Remix_Guitar,-1,-1
53,100,0.22272727272727272,663,0,28,DL_Remix_Guitar,-1,-1
52,100,0.23636363636363636,787,0,28,DL_Remix_Guitar,-1,-1
52,100,0.23636363636363636,876,0,28,DL_Remix_Guitar,-1,-1
52,100,0.2,189,1,29,DL_Remix_Guitar,-1,-1
59,100,0.11818181818181818,405,1,29,DL_Remix_Guitar,-1,-1
62,100,0.1590909090909091,461,0,29,DL_Remix_Guitar,-1,-1
53,100,0.5590909090909091,611,1,44,DL_Remix_Guitar,-1,-1
47,100,0.5181818181818182,96,1,45,DL_Remix_Guitar,-1,-1
48,100,0.5227272727272727,211,0,45,DL_Remix_Guitar,-1,-1
55,100,0.1590909090909091,131,1,46,DL_Remix_Guitar,-1,-1
55,100,0.3181818181818182,338,1,46,DL_Remix_Guitar,-1,-1
57,100,0.8409090909090909,440,0,46,DL_Remix_Guitar,-1,-1
60,100,0.11818181818181818,668,1,46,DL_Remix_Guitar,-1,-1
52,100,0.13636363636363635,18,1,47,DL_Remix_Guitar,-1,-1
60,100,0.11818181818181818,370,1,47,DL_Remix_Guitar,-1,-1
45,100,0.5,405,0,47,DL_Remix_Guitar,-1,-1
62,100,0.1409090909090909,298,1,48,DL_Remix_Guitar,-1,-1
52,100,0.1409090909090909,378,0,48,DL_Remix_Guitar,-1,-1
57,100,0.8818181818181818,616,1,48,DL_Remix_Guitar,-1,-1
62,100,0.18181818181818182,576,1,49,DL_Remix_Guitar,-1,-1
53,100,0.18181818181818182,638,0,49,DL_Remix_Guitar,-1,-1
48,100,0.22272727272727272,729,0,49,DL_Remix_Guitar,-1,-1
59,100,0.1590909090909091,541,1,50,DL_Remix_Guitar,-1,-1
45,100,0.3409090909090909,206,1,51,DL_Remix_Guitar,-1,-1
57,100,0.21818181818181817,506,1,51,DL_Remix_Guitar,-1,-1
57,100,0.12272727272727273,716,1,51,DL_Remix_Guitar,-1,-1
45,100,0.42272727272727273,761,0,51,DL_Remix_Guitar,-1,-1
48,100,0.12272727272727273,78,1,52,DL_Remix_Guitar,-1,-1
59,100,0.2,738,1,52,DL_Remix_Guitar,-1,-1
45,100,0.18181818181818182,21,1,53,DL_Remix_Guitar,-1,-1
50,100,0.11818181818181818,105,0,53,DL_Remix_Guitar,-1,-1
50,100,0.2818181818181818,136,0,53,DL_Remix_Guitar,-1,-1
50,100,0.12272727272727273,201,0,53,DL_Remix_Guitar,-1,-1
50,100,0.11818181818181818,238,0,53,DL_Remix_Guitar,-1,-1
57,100,0.4636363636363636,311,0,53,DL_Remix_Guitar,-1,-1
57,100,0.4,673,1,53,DL_Remix_Guitar,-1,-1
57,100,0.17727272727272728,765,0,53,DL_Remix_Guitar,-1,-1
44,100,0.11818181818181818,131,1,54,DL_Remix_Guitar,-1,-1
64,100,0.37727272727272726,193,0,54,DL_Remix_Guitar,-1,-1
48,100,1.8409090909090908,421,1,54,DL_Remix_Guitar,-1,-1
48,100,0.4,831,1,54,DL_Remix_Guitar,-1,-1
48,100,0.11818181818181818,43,1,55,DL_Remix_Guitar,-1,-1
55,100,0.1409090909090909,206,0,55,DL_Remix_Guitar,-1,-1
57,100,0.8,276,0,55,DL_Remix_Guitar,-1,-1
57,100,0.11818181818181818,458,0,55,DL_Remix_Guitar,-1,-1
53,100,1.1181818181818182,568,0,55,DL_Remix_Guitar,-1,-1
57,100,0.2590909090909091,848,1,55,DL_Remix_Guitar,-1,-1
57,100,0.3,171,1,56,DL_Remix_Guitar,-1,-1
52,100,0.1409090909090909,295,0,56,DL_Remix_Guitar,-1,-1
52,100,0.4409090909090909,405,0,56,DL_Remix_Guitar,-1,-1
40,100,0.2818181818181818,518,0,56,DL_Remix_Guitar,-1,-1
52,100,0.7,628,0,56,DL_Remix_Guitar,-1,-1
52,100,0.2409090909090909,836,1,56,DL_Remix_Guitar,-1,-1
52,100,0.36363636363636365,224,1,57,DL_Remix_Guitar,-1,-1
64,100,0.2590909090909091,364,0,57,DL_Remix_Guitar,-1,-1
50,100,0.35909090909090907,480,0,57,DL_Remix_Guitar,-1,-1
50,100,0.2,861,1,57,DL_Remix_Guitar,-1,-1
53,100,0.2772727272727273,206,1,58,DL_Remix_Guitar,-1,-1
55,100,0.2409090909090909,66,1,59,DL_Remix_Guitar,-1,-1
47,100,0.1590909090909091,193,0,59,DL_Remix_Guitar,-1,-1
47,100,0.32272727272727275,268,0,59,DL_Remix_Guitar,-1,-1
52,100,0.17727272727272728,568,1,59,DL_Remix_Guitar,-1,-1
57,100,0.11818181818181818,735,0,59,DL_Remix_Guitar,-1,-1
60,100,0.17727272727272728,875,0,59,DL_Remix_Guitar,-1,-1
57,100,0.21818181818181817,105,1,60,DL_Remix_Guitar,-1,-1
57,100,0.12272727272727273,179,0,60,DL_Remix_Guitar,-1,-1
60,100,0.3,396,1,60,DL_Remix_Guitar,-1,-1
64,100,0.13636363636363635,633,1,60,DL_Remix_Guitar,-1,-1
57,100,1.040909090909091,716,0,60,DL_Remix_Guitar,-1,-1
60,100,0.12272727272727273,158,1,61,DL_Remix_Guitar,-1,-1
57,100,1.440909090909091,311,0,61,DL_Remix_Guitar,-1,-1
57,100,0.2,584,1,62,DL_Remix_Guitar,-1,-1
57,100,0.2409090909090909,8,1,63,DL_Remix_Guitar,-1,-1
57,100,0.1590909090909091,273,1,63,DL_Remix_Guitar,-1,-1
57,100,0.1590909090909091,364,0,63,DL_Remix_Guitar,-1,-1
57,100,0.12272727272727273,453,0,63,DL_Remix_Guitar,-1,-1
57,100,0.1409090909090909,515,0,63,DL_Remix_Guitar,-1,-1
55,100,0.3,546,1,65,DL_Remix_Guitar,-1,-1
43,100,0.1,796,1,65,DL_Remix_Guitar,-1,-1
43,100,0.3409090909090909,826,0,65,DL_Remix_Guitar,-1,-1
52,100,0.9409090909090909,307,1,66,DL_Remix_Guitar,-1,-1
52,100,0.2772727272727273,633,1,66,DL_Remix_Guitar,-1,-1
52,100,0.33636363636363636,743,0,66,DL_Remix_Guitar,-1,-1
62,100,0.5409090909090909,9,1,67,DL_Remix_Guitar,-1,-1
59,100,0.22272727272727272,166,0,67,DL_Remix_Guitar,-1,-1
60,100,0.2409090909090909,550,1,67,DL_Remix_Guitar,-1,-1
57,100,0.3,813,1,67,DL_Remix_Guitar,-1,-1
57,100,0.2,96,1,68,DL_Remix_Guitar,-1,-1
57,100,0.12272727272727273,189,0,68,DL_Remix_Guitar,-1,-1
45,100,0.1590909090909091,237,0,68,DL_Remix_Guitar,-1,-1
57,100,0.3,470,1,68,DL_Remix_Guitar,-1,-1
57,100,0.38181818181818183,606,0,68,DL_Remix_Guitar,-1,-1
57,100,0.13636363636363635,347,1,69,DL_Remix_Guitar,-1,-1
57,100,0.11818181818181818,462,0,69,DL_Remix_Guitar,-1,-1
45,100,0.11818181818181818,493,0,69,DL_Remix_Guitar,-1,-1
64,100,0.12272727272727273,540,0,69,DL_Remix_Guitar,-1,-1
48,100,0.16363636363636364,817,1,69,DL_Remix_Guitar,-1,-1
45,100,0.5181818181818182,282,1,70,DL_Remix_Guitar,-1,-1
45,100,0.2818181818181818,399,0,70,DL_Remix_Guitar,-1,-1
57,100,0.1590909090909091,462,0,70,DL_Remix_Guitar,-1,-1
58,100,0.5636363636363636,157,1,71,DL_Remix_Guitar,-1,-1
57,100,0.1590909090909091,30,1,72,DL_Remix_Guitar,-1,-1
57,100,0.11818181818181818,150,0,72,DL_Remix_Guitar,-1,-1
43,100,0.11818181818181818,339,0,72,DL_Remix_Guitar,-1,-1
47,100,0.2409090909090909,619,1,72,DL_Remix_Guitar,-1,-1
47,100,0.1590909090909091,677,0,72,DL_Remix_Guitar,-1,-1
64,100,0.1,343,1,73,DL_Remix_Guitar,-1,-1
64,100,0.4,377,0,73,DL_Remix_Guitar,-1,-1
45,100,0.1590909090909091,496,0,73,DL_Remix_Guitar,-1,-1
52,100,0.1,606,0,73,DL_Remix_Guitar,-1,-1
57,100,0.6590909090909091,660,0,73,DL_Remix_Guitar,-1,-1
56,100,0.2,53,1,74,DL_Remix_Guitar,-1,-1
56,100,1.2227272727272727,100,0,74,DL_Remix_Guitar,-1,-1
52,100,0.2409090909090909,383,1,74,DL_Remix_Guitar,-1,-1
57,100,0.11818181818181818,483,0,74,DL_Remix_Guitar,-1,-1
57,100,0.22272727272727272,519,0,74,DL_Remix_Guitar,-1,-1
45,100,0.4590909090909091,747,1,74,DL_Remix_Guitar,-1,-1
45,100,0.12272727272727273,13,1,75,DL_Remix_Guitar,-1,-1
45,100,0.18181818181818182,43,0,75,DL_Remix_Guitar,-1,-1
57,100,0.8,96,0,75,DL_Remix_Guitar,-1,-1
57,100,0.2818181818181818,352,1,75,DL_Remix_Guitar,-1,-1
57,100,0.2,417,0,75,DL_Remix_Guitar,-1,-1
50,100,0.1,523,0,75,DL_Remix_Guitar,-1,-1
43,100,0.3,619,0,75,DL_Remix_Guitar,-1,-1
55,100,0.3,839,1,75,DL_Remix_Guitar,-1,-1
62,100,0.6818181818181818,773,1,76,DL_Remix_Guitar,-1,-1
43,100,0.22272727272727272,145,1,77,DL_Remix_Guitar,-1,-1
57,100,0.5818181818181818,263,0,77,DL_Remix_Guitar,-1,-1
57,100,0.6,752,1,77,DL_Remix_Guitar,-1,-1
57,100,0.2590909090909091,404,1,78,DL_Remix_Guitar,-1,-1
53,100,0.12272727272727273,466,1,79,DL_Remix_Guitar,-1,-1
57,100,0.12272727272727273,553,0,79,DL_Remix_Guitar,-1,-1
57,100,0.4590909090909091,56,1,80,DL_Remix_Guitar,-1,-1
43,100,0.41818181818181815,206,0,80,DL_Remix_Guitar,-1,-1
57,100,0.5,550,1,80,DL_Remix_Guitar,-1,-1
43,100,0.4772727272727273,303,1,81,DL_Remix_Guitar,-1,-1
57,100,0.35909090909090907,633,1,81,DL_Remix_Guitar,-1,-1
50,100,0.1,722,0,81,DL_Remix_Guitar,-1,-1
57,100,0.35909090909090907,30,1,82,DL_Remix_Guitar,-1,-1
45,100,0.1,673,1,82,DL_Remix_Guitar,-1,-1
58,100,0.18181818181818182,157,1,83,DL_Remix_Guitar,-1,-1
58,100,0.8772727272727273,326,0,83,DL_Remix_Guitar,-1,-1
63,100,0.33636363636363636,567,1,83,DL_Remix_Guitar,-1,-1
52,100,0.17727272727272728,844,1,83,DL_Remix_Guitar,-1,-1
52,100,0.38181818181818183,396,1,84,DL_Remix_Guitar,-1,-1
48,100,0.17727272727272728,603,1,84,DL_Remix_Guitar,-1,-1
62,100,0.2818181818181818,35,1,85,DL_Remix_Guitar,-1,-1
62,100,0.35909090909090907,150,0,85,DL_Remix_Guitar,-1,-1
59,100,0.2772727272727273,480,1,85,DL_Remix_Guitar,-1,-1
57,100,0.17727272727272728,184,1,86,DL_Remix_Guitar,-1,-1
57,100,0.3409090909090909,229,0,86,DL_Remix_Guitar,-1,-1
50,100,0.11818181818181818,624,1,86,DL_Remix_Guitar,-1,-1
50,100,0.2590909090909091,677,0,86,DL_Remix_Guitar,-1,-1
43,100,0.3409090909090909,206,1,87,DL_Remix_Guitar,-1,-1
55,100,0.16363636363636364,817,1,87,DL_Remix_Guitar,-1,-1
55,100,0.1,43,1,88,DL_Remix_Guitar,-1,-1
55,100,0.1,69,0,88,DL_Remix_Guitar,-1,-1
56,100,0.1,356,1,89,DL_Remix_Guitar,-1,-1
50,100,0.21818181818181817,404,0,89,DL_Remix_Guitar,-1,-1
57,100,0.2590909090909091,743,1,89,DL_Remix_Guitar,-1,-1
57,100,0.1409090909090909,22,1,90,DL_Remix_Guitar,-1,-1
57,100,0.21818181818181817,216,0,90,DL_Remix_Guitar,-1,-1
43,100,0.7636363636363637,487,1,90,DL_Remix_Guitar,-1,-1
55,100,0.21818181818181817,766,1,90,DL_Remix_Guitar,-1,-1
55,100,0.4,817,0,90,DL_Remix_Guitar,-1,-1
43,100,0.12272727272727273,223,1,91,DL_Remix_Guitar,-1,-1
43,100,0.2818181818181818,453,1,91,DL_Remix_Guitar,-1,-1
43,100,0.21818181818181817,787,1,91,DL_Remix_Guitar,-1,-1
55,100,0.22272727272727272,862,0,91,DL_Remix_Guitar,-1,-1
55,100,0.2409090909090909,66,1,92,DL_Remix_Guitar,-1,-1
43,100,0.4590909090909091,783,1,92,DL_Remix_Guitar,-1,-1
57,100,0.8,83,1,97,DL_Remix_Guitar,-1,-1
52,100,0.2,707,1,97,DL_Remix_Guitar,-1,-1
52,100,0.13636363636363635,766,0,97,DL_Remix_Guitar,-1,-1
52,100,0.16363636363636364,839,0,97,DL_Remix_Guitar,-1,-1
44,100,0.1,113,1,98,DL_Remix_Guitar,-1,-1
46,100,0.1590909090909091,132,1,99,DL_Remix_Guitar,-1,-1
46,100,0.2590909090909091,197,0,99,DL_Remix_Guitar,-1,-1
45,100,0.2,282,0,99,DL_Remix_Guitar,-1,-1
45,100,0.1,330,0,99,DL_Remix_Guitar,-1,-1
45,100,0.11818181818181818,392,0,99,DL_Remix_Guitar,-1,-1
57,100,3.3,462,0,99,DL_Remix_Guitar,-1,-1
55,100,0.2590909090909091,483,1,101,DL_Remix_Guitar,-1,-1
50,100,0.2,876,1,101,DL_Remix_Guitar,-1,-1
50,100,1.3,53,1,102,DL_Remix_Guitar,-1,-1
50,100,0.7818181818181819,373,1,102,DL_Remix_Guitar,-1,-1
50,100,0.11818181818181818,756,1,102,DL_Remix_Guitar,-1,-1
47,100,0.18181818181818182,356,1,103,DL_Remix_Guitar,-1,-1
60,100,0.4818181818181818,399,0,103,DL_Remix_Guitar,-1,-1
52,100,0.1590909090909091,273,1,104,DL_Remix_Guitar,-1,-1
52,100,0.22272727272727272,540,1,104,DL_Remix_Guitar,-1,-1
53,100,0.7772727272727272,756,1,104,DL_Remix_Guitar,-1,-1
60,100,0.1,136,1,105,DL_Remix_Guitar,-1,-1
53,100,0.4590909090909091,233,0,105,DL_Remix_Guitar,-1,-1
53,100,0.5181818181818182,457,1,105,DL_Remix_Guitar,-1,-1
53,100,0.5181818181818182,590,0,105,DL_Remix_Guitar,-1,-1
52,100,0.11818181818181818,857,1,105,DL_Remix_Guitar,-1,-1
52,100,0.3,66,1,106,DL_Remix_Guitar,-1,-1
52,100,0.23636363636363636,567,1,106,DL_Remix_Guitar,-1,-1
55,100,0.17727272727272728,853,1,106,DL_Remix_Guitar,-1,-1
45,100,0.11818181818181818,206,1,107,DL_Remix_Guitar,-1,-1
45,100,0.2,267,0,107,DL_Remix_Guitar,-1,-1
45,100,0.1,356,0,107,DL_Remix_Guitar,-1,-1
55,100,0.5181818181818182,404,0,107,DL_Remix_Guitar,-1,-1
55,100,0.1,523,0,107,DL_Remix_Guitar,-1,-1
50,100,0.6,179,1,108,DL_Remix_Guitar,-1,-1
57,100,0.12272727272727273,386,1,108,DL_Remix_Guitar,-1,-1
55,100,0.6,567,0,108,DL_Remix_Guitar,-1,-1
43,100,0.18181818181818182,792,1,108,DL_Remix_Guitar,-1,-1
55,100,0.5409090909090909,3,1,109,DL_Remix_Guitar,-1,-1
55,100,0.2636363636363636,136,0,109,DL_Remix_Guitar,-1,-1
55,100,0.18181818181818182,519,1,109,DL_Remix_Guitar,-1,-1
55,100,0.11818181818181818,590,0,109,DL_Remix_Guitar,-1,-1
55,100,0.18181818181818182,87,1,110,DL_Remix_Guitar,-1,-1
45,100,0.4,184,0,110,DL_Remix_Guitar,-1,-1
46,100,0.4409090909090909,320,0,110,DL_Remix_Guitar,-1,-1
46,100,0.1,430,0,110,DL_Remix_Guitar,-1,-1
46,100,0.13636363636363635,457,0,110,DL_Remix_Guitar,-1,-1
46,100,0.12272727272727273,576,0,110,DL_Remix_Guitar,-1,-1
46,100,0.3181818181818182,22,1,111,DL_Remix_Guitar,-1,-1
46,100,0.11818181818181818,140,0,111,DL_Remix_Guitar,-1,-1
46,100,0.5,233,0,111,DL_Remix_Guitar,-1,-1
55,100,0.12272727272727273,399,0,111,DL_Remix_Guitar,-1,-1
55,100,0.21818181818181817,436,0,111,DL_Remix_Guitar,-1,-1
56,100,0.1,426,1,112,DL_Remix_Guitar,-1,-1
57,100,0.16363636363636364,532,0,112,DL_Remix_Guitar,-1,-1
55,100,0.2409090909090909,642,1,113,DL_Remix_Guitar,-1,-1
55,100,0.1590909090909091,9,1,114,DL_Remix_Guitar,-1,-1
55,100,0.16363636363636364,47,0,114,DL_Remix_Guitar,-1,-1
55,100,0.1409090909090909,179,0,114,DL_Remix_Guitar,-1,-1
48,100,0.12272727272727273,673,1,114,DL_Remix_Guitar,-1,-1
48,100,0.11818181818181818,832,0,114,DL_Remix_Guitar,-1,-1
53,100,0.35909090909090907,17,1,115,DL_Remix_Guitar,-1,-1
53,100,0.1590909090909091,282,1,115,DL_Remix_Guitar,-1,-1
53,100,0.5818181818181818,320,0,115,DL_Remix_Guitar,-1,-1
60,100,0.5590909090909091,536,1,115,DL_Remix_Guitar,-1,-1
55,100,0.1590909090909091,320,1,116,DL_Remix_Guitar,-1,-1
50,100,0.5409090909090909,839,1,116,DL_Remix_Guitar,-1,-1
59,100,0.3181818181818182,713,1,117,DL_Remix_Guitar,-1,-1
53,100,0.6363636363636364,83,1,118,DL_Remix_Guitar,-1,-1
53,100,0.5409090909090909,299,1,118,DL_Remix_Guitar,-1,-1
53,100,0.1409090909090909,426,0,118,DL_Remix_Guitar,-1,-1
55,100,0.4,572,0,118,DL_Remix_Guitar,-1,-1
53,100,0.7636363636363637,796,1,118,DL_Remix_Guitar,-1,-1
53,100,0.35909090909090907,233,1,119,DL_Remix_Guitar,-1,-1
53,100,0.18181818181818182,330,0,119,DL_Remix_Guitar,-1,-1
53,100,0.1,466,0,119,DL_Remix_Guitar,-1,-1
53,100,0.4636363636363636,576,0,119,DL_Remix_Guitar,-1,-1
53,100,0.3,729,0,119,DL_Remix_Guitar,-1,-1
53,100,0.1409090909090909,26,1,120,DL_Remix_Guitar,-1,-1
52,100,0.3,722,1,120,DL_Remix_Guitar,-1,-1
52,100,0.3,792,0,120,DL_Remix_Guitar,-1,-1
52,100,0.2818181818181818,110,1,121,DL_Remix_Guitar,-1,-1
50,100,0.42272727272727273,343,1,121,DL_Remix_Guitar,-1,-1
50,100,0.1,470,0,121,DL_Remix_Guitar,-1,-1
55,100,0.2409090909090909,836,1,121,DL_Remix_Guitar,-1,-1
55,100,0.2772727272727273,426,1,122,DL_Remix_Guitar,-1,-1
51,100,0.1590909090909091,801,1,0,_Remix_Guitar,-1,-1
62,100,0.16363636363636364,487,1,1,_Remix_Guitar,-1,-1
60,100,0.1,801,1,1,_Remix_Guitar,-1,-1
60,100,0.12272727272727273,122,1,2,_Remix_Guitar,-1,-1
55,100,0.1409090909090909,616,1,2,_Remix_Guitar,-1,-1
56,100,0.21818181818181817,229,1,3,_Remix_Guitar,-1,-1
56,100,0.1409090909090909,364,0,3,_Remix_Guitar,-1,-1
63,100,0.2409090909090909,730,1,3,_Remix_Guitar,-1,-1
46,100,0.11818181818181818,537,1,4,_Remix_Guitar,-1,-1
62,100,0.17727272727272728,118,1,6,_Remix_Guitar,-1,-1
63,100,0.11818181818181818,747,1,6,_Remix_Guitar,-1,-1
51,100,0.17727272727272728,854,0,6,_Remix_Guitar,-1,-1
56,100,0.22272727272727272,25,1,7,_Remix_Guitar,-1,-1
62,100,0.1409090909090909,374,1,8,_Remix_Guitar,-1,-1
51,100,0.11818181818181818,735,1,8,_Remix_Guitar,-1,-1
63,100,0.1,761,0,8,_Remix_Guitar,-1,-1
51,100,0.4636363636363636,48,1,9,_Remix_Guitar,-1,-1
56,100,0.13636363636363635,171,0,9,_Remix_Guitar,-1,-1
51,100,0.3409090909090909,202,0,9,_Remix_Guitar,-1,-1
56,100,0.12272727272727273,290,0,9,_Remix_Guitar,-1,-1
51,100,0.4590909090909091,383,0,9,_Remix_Guitar,-1,-1
51,100,0.17727272727272728,501,0,9,_Remix_Guitar,-1,-1
51,100,0.2818181818181818,594,0,9,_Remix_Guitar,-1,-1
51,100,0.1,752,0,9,_Remix_Guitar,-1,-1
56,100,0.12272727272727273,804,0,9,_Remix_Guitar,-1,-1
51,100,0.1,48,1,10,_Remix_Guitar,-1,-1
51,100,0.21818181818181817,110,0,10,_Remix_Guitar,-1,-1
56,100,0.1409090909090909,175,0,10,_Remix_Guitar,-1,-1
51,100,0.17727272727272728,237,0,10,_Remix_Guitar,-1,-1
51,100,0.17727272727272728,448,1,10,_Remix_Guitar,-1,-1
63,100,0.5818181818181818,792,1,10,_Remix_Guitar,-1,-1
51,100,0.3181818181818182,39,1,11,_Remix_Guitar,-1,-1
56,100,0.2409090909090909,426,1,11,_Remix_Guitar,-1,-1
51,100,0.2409090909090909,651,1,11,_Remix_Guitar,-1,-1
63,100,0.2,360,1,12,_Remix_Guitar,-1,-1
60,100,0.21818181818181817,414,0,12,_Remix_Guitar,-1,-1
58,100,0.1,501,0,12,_Remix_Guitar,-1,-1
60,100,0.36363636363636365,532,0,12,_Remix_Guitar,-1,-1
63,100,0.1409090909090909,620,0,12,_Remix_Guitar,-1,-1
53,100,0.1,876,1,12,_Remix_Guitar,-1,-1
63,100,0.1,135,1,13,_Remix_Guitar,-1,-1
63,100,0.41818181818181815,185,0,13,_Remix_Guitar,-1,-1
63,100,0.3181818181818182,281,0,13,_Remix_Guitar,-1,-1
55,100,0.1,505,1,13,_Remix_Guitar,-1,-1
56,100,0.3409090909090909,663,0,13,_Remix_Guitar,-1,-1
63,100,0.22272727272727272,233,1,14,_Remix_Guitar,-1,-1
46,100,0.22272727272727272,804,1,14,_Remix_Guitar,-1,-1
46,100,0.1,56,1,15,_Remix_Guitar,-1,-1
46,100,0.18181818181818182,87,0,15,_Remix_Guitar,-1,-1
46,100,0.2409090909090909,132,0,15,_Remix_Guitar,-1,-1
46,100,0.1590909090909091,285,0,15,_Remix_Guitar,-1,-1
46,100,0.17727272727272728,326,0,15,_Remix_Guitar,-1,-1
51,100,0.12272727272727273,620,1,15,_Remix_Guitar,-1,-1
51,100,0.18181818181818182,814,0,15,_Remix_Guitar,-1,-1
51,100,0.12272727272727273,862,0,15,_Remix_Guitar,-1,-1
58,100,0.22272727272727272,233,1,16,_Remix_Guitar,-1,-1
51,100,0.1409090909090909,858,1,16,_Remix_Guitar,-1,-1
51,100,0.17727272727272728,106,1,17,_Remix_Guitar,-1,-1
51,100,0.1409090909090909,374,1,17,_Remix_Guitar,-1,-1
51,100,0.17727272727272728,492,0,17,_Remix_Guitar,-1,-1
51,100,0.17727272727272728,866,1,17,_Remix_Guitar,-1,-1
51,100,0.1590909090909091,106,1,18,_Remix_Guitar,-1,-1
